part_id	section_id	paragraph_id	sentence_id	content
1	25	405	2	それが一仕切経つと、桜の噂がちらほら私の耳に聞こえ出した。
1	25	405	3	それでも私は馬車馬のように正面ばかり見て、論文に鞭うたれた。
1	25	405	4	私はついに四月の下旬が来て、やっと予定通りのものを書き上げるまで、先生の敷居を跨がなかった。
1	26	406	1	私の自由になったのは、八重桜の散った枝にいつしか青い葉が霞むように伸び始める初夏の季節であった。
1	26	406	2	私は籠を抜け出した小鳥の心をもって、広い天地を一目に見渡しながら、自由に羽搏きをした。
1	26	406	3	私はすぐ先生の家へ行った。
1	26	406	4	枳殻の垣が黒ずんだ枝の上に、萌るような芽を吹いていたり、柘榴の枯れた幹から、つやつやしい茶褐色の葉が、柔らかそうに日光を映していたりするのが、道々私の眼を引き付けた。
1	26	406	5	私は生れて初めてそんなものを見るような珍しさを覚えた。
1	26	407	1	先生は嬉しそうな私の顔を見て、「もう論文は片付いたんですか、結構ですね」といった。
1	26	407	2	私は「お蔭でようやく済みました。
1	26	407	3	もう何にもする事はありません」といった。
1	26	408	1	実際その時の私は、自分のなすべきすべての仕事がすでに結了して、これから先は威張って遊んでいても構わないような晴やかな心持でいた。
1	26	408	2	私は書き上げた自分の論文に対して充分の自信と満足をもっていた。
1	26	408	3	私は先生の前で、しきりにその内容を喋々した。
1	26	408	4	先生はいつもの調子で、「なるほど」とか、「そうですか」とかいってくれたが、それ以上の批評は少しも加えなかった。
1	26	408	5	私は物足りないというよりも、聊か拍子抜けの気味であった。
1	26	408	6	それでもその日私の気力は、因循らしく見える先生の態度に逆襲を試みるほどに生々していた。
1	26	408	7	私は青く蘇生ろうとする大きな自然の中に、先生を誘い出そうとした。
1	26	409	1	「先生どこかへ散歩しましょう。
1	26	409	2	外へ出ると大変好い心持です」。
1	26	410	1	「どこへ」。
1	26	411	1	私はどこでも構わなかった。
1	26	411	2	ただ先生を伴れて郊外へ出たかった。
1	26	412	1	一時間の後、先生と私は目的どおり市を離れて、村とも町とも区別の付かない静かな所を宛もなく歩いた。
1	26	412	2	私はかなめの垣から若い柔らかい葉を※ぎ取って芝笛を鳴らした。
1	26	412	3	ある鹿児島人を友達にもって、その人の真似をしつつ自然に習い覚えた私は、この芝笛というものを鳴らす事が上手であった。
1	26	412	4	私が得意にそれを吹きつづけると、先生は知らん顔をしてよそを向いて歩いた。
1	26	413	1	やがて若葉に鎖ざされたように蓊欝した小高い一構えの下に細い路が開けた。
1	26	413	2	門の柱に打ち付けた標札に何々園とあるので、その個人の邸宅でない事がすぐ知れた。
1	26	413	3	先生はだらだら上りになっている入口を眺めて、「はいってみようか」といった。
1	26	413	4	私はすぐ「植木屋ですね」と答えた。
1	26	414	1	植込の中を一うねりして奥へ上ると左側に家があった。
1	26	414	2	明け放った障子の内はがらんとして人の影も見えなかった。
1	26	414	3	ただ軒先に据えた大きな鉢の中に飼ってある金魚が動いていた。
1	26	415	1	「静かだね。
1	26	415	2	断わらずにはいっても構わないだろうか」。
1	26	416	1	「構わないでしょう」。
1	26	417	1	二人はまた奥の方へ進んだ。
1	26	417	2	しかしそこにも人影は見えなかった。
1	26	417	3	躑躅が燃えるように咲き乱れていた。
1	26	417	4	先生はそのうちで樺色の丈の高いのを指して、「これは霧島でしょう」といった。
1	26	418	1	芍薬も十坪あまり一面に植え付けられていたが、まだ季節が来ないので花を着けているのは一本もなかった。
1	26	418	2	この芍薬畠の傍にある古びた縁台のようなものの上に先生は大の字なりに寝た。
1	26	418	3	私はその余った端の方に腰をおろして烟草を吹かした。
1	26	418	4	先生は蒼い透き徹るような空を見ていた。
1	26	418	5	私は私を包む若葉の色に心を奪われていた。
1	26	418	6	その若葉の色をよくよく眺めると、一々違っていた。
1	26	418	7	同じ楓の樹でも同じ色を枝に着けているものは一つもなかった。
1	26	418	8	細い杉苗の頂に投げ被せてあった先生の帽子が風に吹かれて落ちた。
1	27	419	1	私はすぐその帽子を取り上げた。
1	27	419	2	所々に着いている赤土を爪で弾きながら先生を呼んだ。
1	27	420	1	「先生帽子が落ちました」。
1	27	421	1	「ありがとう」。
1	27	422	1	身体を半分起してそれを受け取った先生は、起きるとも寝るとも片付かないその姿勢のままで、変な事を私に聞いた。
1	27	423	1	「突然だが、君の家には財産がよっぽどあるんですか」。
1	27	424	1	「あるというほどありゃしません」。
1	27	425	1	「まあどのくらいあるのかね。
1	27	425	2	失礼のようだが」。
1	27	426	1	「どのくらいって、山と田地が少しあるぎりで、金なんかまるでないんでしょう」。
1	27	427	1	先生が私の家の経済について、問いらしい問いを掛けたのはこれが始めてであった。
1	27	427	2	私の方はまだ先生の暮し向きに関して、何も聞いた事がなかった。
1	27	427	3	先生と知り合いになった始め、私は先生がどうして遊んでいられるかを疑った。
1	27	427	4	その後もこの疑いは絶えず私の胸を去らなかった。
1	27	427	5	しかし私はそんな露骨な問題を先生の前に持ち出すのをぶしつけとばかり思っていつでも控えていた。
1	27	427	6	若葉の色で疲れた眼を休ませていた私の心は、偶然またその疑いに触れた。
1	27	428	1	「先生はどうなんです。
1	27	428	2	どのくらいの財産をもっていらっしゃるんですか」。
1	27	429	1	「私は財産家と見えますか」。
1	27	430	1	先生は平生からむしろ質素な服装をしていた。
1	27	430	2	それに家内は小人数であった。
1	27	430	3	したがって住宅も決して広くはなかった。
1	27	430	4	けれどもその生活の物質的に豊かな事は、内輪にはいり込まない私の眼にさえ明らかであった。
1	27	430	5	要するに先生の暮しは贅沢といえないまでも、あたじけなく切り詰めた無弾力性のものではなかった。
1	27	431	1	「そうでしょう」と私がいった。
1	27	432	1	「そりゃそのくらいの金はあるさ、けれども決して財産家じゃありません。
1	27	432	2	財産家ならもっと大きな家でも造るさ」。
1	27	433	1	この時先生は起き上って、縁台の上に胡坐をかいていたが、こういい終ると、竹の杖の先で地面の上へ円のようなものを描き始めた。
1	27	433	2	それが済むと、今度はステッキを突き刺すように真直に立てた。
1	27	434	1	「これでも元は財産家なんだがなあ」。
1	27	435	1	先生の言葉は半分独り言のようであった。
1	27	435	2	それですぐ後に尾いて行き損なった私は、つい黙っていた。
1	27	436	1	「これでも元は財産家なんですよ、君」といい直した先生は、次に私の顔を見て微笑した。
1	27	436	2	私はそれでも何とも答えなかった。
1	27	436	3	むしろ不調法で答えられなかったのである。
1	27	436	4	すると先生がまた問題を他へ移した。
1	27	437	1	「あなたのお父さんの病気はその後どうなりました」。
1	27	438	1	私は父の病気について正月以後何にも知らなかった。
1	27	438	2	月々国から送ってくれる為替と共に来る簡単な手紙は、例の通り父の手蹟であったが、病気の訴えはそのうちにほとんど見当らなかった。
1	27	438	3	その上書体も確かであった。
1	27	438	4	この種の病人に見る顫えが少しも筆の運びを乱していなかった。
1	27	439	1	「何ともいって来ませんが、もう好いんでしょう」。
1	27	440	1	「好ければ結構だが、――病症が病症なんだからね」。
1	27	441	1	「やっぱり駄目ですかね。
1	27	441	2	でも当分は持ち合ってるんでしょう。
1	27	441	3	何ともいって来ませんよ」。
1	27	442	1	「そうですか」。
1	27	443	1	私は先生が私のうちの財産を聞いたり、私の父の病気を尋ねたりするのを、普通の談話――胸に浮かんだままをその通り口にする、普通の談話と思って聞いていた。
1	27	443	2	ところが先生の言葉の底には両方を結び付ける大きな意味があった。
1	27	443	3	先生自身の経験を持たない私は無論そこに気が付くはずがなかった。
1	28	444	1	「君のうちに財産があるなら、今のうちによく始末をつけてもらっておかないといけないと思うがね、余計なお世話だけれども。
1	28	444	2	君のお父さんが達者なうちに、貰うものはちゃんと貰っておくようにしたらどうですか。
1	28	444	3	万一の事があったあとで、一番面倒の起るのは財産の問題だから」。
1	28	445	1	「ええ」。
1	28	446	1	私は先生の言葉に大した注意を払わなかった。
1	28	446	2	私の家庭でそんな心配をしているものは、私に限らず、父にしろ母にしろ、一人もないと私は信じていた。
1	28	446	3	その上先生のいう事の、先生として、あまりに実際的なのに私は少し驚かされた。
1	28	446	4	しかしそこは年長者に対する平生の敬意が私を無口にした。
1	28	447	1	「あなたのお父さんが亡くなられるのを、今から予想してかかるような言葉遣いをするのが気に触ったら許してくれたまえ。
1	28	447	2	しかし人間は死ぬものだからね。
1	28	447	3	どんなに達者なものでも、いつ死ぬか分らないものだからね」。
1	28	448	1	先生の口気は珍しく苦々しかった。
1	28	449	1	「そんな事をちっとも気に掛けちゃいません」と私は弁解した。
1	28	450	1	「君の兄弟は何人でしたかね」と先生が聞いた。
1	28	451	1	先生はその上に私の家族の人数を聞いたり、親類の有無を尋ねたり、叔父や叔母の様子を問いなどした。
1	28	451	2	そうして最後にこういった。
1	28	452	1	「みんな善い人ですか」。
1	28	453	1	「別に悪い人間というほどのものもいないようです。
1	28	453	2	大抵田舎者ですから」。
1	28	454	1	「田舎者はなぜ悪くないんですか」。
1	28	455	1	私はこの追窮に苦しんだ。
1	28	455	2	しかし先生は私に返事を考えさせる余裕さえ与えなかった。
1	28	456	1	「田舎者は都会のものより、かえって悪いくらいなものです。
1	28	456	2	それから、君は今、君の親戚なぞの中に、これといって、悪い人間はいないようだといいましたね。
1	28	456	3	しかし悪い人間という一種の人間が世の中にあると君は思っているんですか。
1	28	456	4	そんな鋳型に入れたような悪人は世の中にあるはずがありませんよ。
1	28	456	5	平生はみんな善人なんです。
1	28	456	6	少なくともみんな普通の人間なんです。
1	28	456	7	それが、いざという間際に、急に悪人に変るんだから恐ろしいのです。
1	28	456	8	だから油断ができないんです」。
1	28	457	1	先生のいう事は、ここで切れる様子もなかった。
1	28	457	2	私はまたここで何かいおうとした。
1	28	457	3	すると後ろの方で犬が急に吠え出した。
1	28	457	4	先生も私も驚いて後ろを振り返った。
1	28	458	1	縁台の横から後部へ掛けて植え付けてある杉苗の傍に、熊笹が三坪ほど地を隠すように茂って生えていた。
1	28	458	2	犬はその顔と背を熊笹の上に現わして、盛んに吠え立てた。
1	28	458	3	そこへ十ぐらいの小供が馳けて来て犬を叱り付けた。
1	28	458	4	小供は徽章の着いた黒い帽子を被ったまま先生の前へ廻って礼をした。
1	28	459	1	「叔父さん、はいって来る時、家に誰もいなかったかい」と聞いた。
1	28	460	1	「誰もいなかったよ」。
1	28	461	1	「姉さんやおっかさんが勝手の方にいたのに」。
1	28	462	1	「そうか、いたのかい」。
1	28	463	1	「ああ。
1	28	463	2	叔父さん、今日はって、断ってはいって来ると好かったのに」。
1	28	464	1	先生は苦笑した。
1	28	464	2	懐中から蟇口を出して、五銭の白銅を小供の手に握らせた。
1	28	465	1	「おっかさんにそういっとくれ。
1	28	465	2	少しここで休まして下さいって」。
1	28	466	1	小供は怜悧そうな眼に笑いを漲らして、首肯いて見せた。
1	28	467	1	「今斥候長になってるところなんだよ」。
1	28	468	1	小供はこう断って、躑躅の間を下の方へ駈け下りて行った。
1	28	468	2	犬も尻尾を高く巻いて小供の後を追い掛けた。
1	28	468	3	しばらくすると同じくらいの年格好の小供が二、三人、これも斥候長の下りて行った方へ駈けていった。
1	29	469	1	先生の談話は、この犬と小供のために、結末まで進行する事ができなくなったので、私はついにその要領を得ないでしまった。
1	29	469	2	先生の気にする財産云々の掛念はその時の私には全くなかった。
1	29	469	3	私の性質として、また私の境遇からいって、その時の私には、そんな利害の念に頭を悩ます余地がなかったのである。
1	29	469	4	考えるとこれは私がまだ世間に出ないためでもあり、また実際その場に臨まないためでもあったろうが、とにかく若い私にはなぜか金の問題が遠くの方に見えた。
1	29	470	1	先生の話のうちでただ一つ底まで聞きたかったのは、人間がいざという間際に、誰でも悪人になるという言葉の意味であった。
1	29	470	2	単なる言葉としては、これだけでも私に解らない事はなかった。
1	29	470	3	しかし私はこの句についてもっと知りたかった。
1	29	471	1	犬と小供が去ったあと、広い若葉の園は再び故の静かさに帰った。
1	29	471	2	そうして我々は沈黙に鎖ざされた人のようにしばらく動かずにいた。
1	29	471	3	うるわしい空の色がその時次第に光を失って来た。
1	29	471	4	眼の前にある樹は大概楓であったが、その枝に滴るように吹いた軽い緑の若葉が、段々暗くなって行くように思われた。
1	29	471	5	遠い往来を荷車を引いて行く響きがごろごろと聞こえた。
1	29	471	6	私はそれを村の男が植木か何かを載せて縁日へでも出掛けるものと想像した。
1	29	471	7	先生はその音を聞くと、急に瞑想から呼息を吹き返した人のように立ち上がった。
1	29	472	1	「もう、そろそろ帰りましょう。
1	29	472	2	大分日が永くなったようだが、やっぱりこう安閑としているうちには、いつの間にか暮れて行くんだね」。
1	29	473	1	先生の背中には、さっき縁台の上に仰向きに寝た痕がいっぱい着いていた。
1	29	473	2	私は両手でそれを払い落した。
1	29	474	1	「ありがとう。
1	29	474	2	脂がこびり着いてやしませんか」。
1	29	475	1	「綺麗に落ちました」。
1	29	476	1	「この羽織はつい此間拵えたばかりなんだよ。
1	29	476	2	だからむやみに汚して帰ると、妻に叱られるからね。
1	29	476	3	有難う」。
1	29	477	1	二人はまただらだら坂の中途にある家の前へ来た。
1	29	477	2	はいる時には誰もいる気色の見えなかった縁に、お上さんが、十五、六の娘を相手に、糸巻へ糸を巻きつけていた。
1	29	477	3	二人は大きな金魚鉢の横から、「どうもお邪魔をしました」と挨拶した。
1	29	477	4	お上さんは「いいえお構い申しも致しませんで」と礼を返した後、先刻小供にやった白銅の礼を述べた。
1	29	478	1	門口を出て二、三町来た時、私はついに先生に向かって口を切った。
1	29	479	1	「さきほど先生のいわれた、人間は誰でもいざという間際に悪人になるんだという意味ですね。
1	29	479	2	あれはどういう意味ですか」。
1	29	480	1	「意味といって、深い意味もありません。
1	29	480	2	――つまり事実なんですよ。
1	29	480	3	理屈じゃないんだ」。
1	29	481	1	「事実で差支えありませんが、私の伺いたいのは、いざという間際という意味なんです。
1	29	481	2	一体どんな場合を指すのですか」。
1	29	482	1	先生は笑い出した。
1	29	482	2	あたかも時機の過ぎた今、もう熱心に説明する張合いがないといった風に。
1	29	483	1	「金さ君。
1	29	483	2	金を見ると、どんな君子でもすぐ悪人になるのさ」。
1	29	484	1	私には先生の返事があまりに平凡過ぎて詰らなかった。
1	29	484	2	先生が調子に乗らないごとく、私も拍子抜けの気味であった。
1	29	484	3	私は澄ましてさっさと歩き出した。
1	29	484	4	いきおい先生は少し後れがちになった。
1	29	484	5	先生はあとから「おいおい」と声を掛けた。
1	29	485	1	「そら見たまえ」。
1	29	486	1	「何をですか」。
1	29	487	1	「君の気分だって、私の返事一つですぐ変るじゃないか」。
1	29	488	1	待ち合わせるために振り向いて立ち留まった私の顔を見て、先生はこういった。
1	30	489	1	その時の私は腹の中で先生を憎らしく思った。
1	30	489	2	肩を並べて歩き出してからも、自分の聞きたい事をわざと聞かずにいた。
1	30	489	3	しかし先生の方では、それに気が付いていたのか、いないのか、まるで私の態度に拘泥る様子を見せなかった。
1	30	489	4	いつもの通り沈黙がちに落ち付き払った歩調をすまして運んで行くので、私は少し業腹になった。
1	30	489	5	何とかいって一つ先生をやっ付けてみたくなって来た。
1	30	490	1	「先生」。
1	30	491	1	「何ですか」。
1	30	492	1	「先生はさっき少し昂奮なさいましたね。
1	30	492	2	あの植木屋の庭で休んでいる時に。
1	30	492	3	私は先生の昂奮したのを滅多に見た事がないんですが、今日は珍しいところを拝見したような気がします」。
1	30	493	1	先生はすぐ返事をしなかった。
1	30	493	2	私はそれを手応えのあったようにも思った。
1	30	493	3	また的が外れたようにも感じた。
1	30	493	4	仕方がないから後はいわない事にした。
1	30	493	5	すると先生がいきなり道の端へ寄って行った。
1	30	493	6	そうして綺麗に刈り込んだ生垣の下で、裾をまくって小便をした。
1	30	493	7	私は先生が用を足す間ぼんやりそこに立っていた。
1	30	494	1	「やあ失敬」。
1	30	495	1	先生はこういってまた歩き出した。
1	30	495	2	私はとうとう先生をやり込める事を断念した。
1	30	495	3	私たちの通る道は段々賑やかになった。
1	30	495	4	今までちらほらと見えた広い畠の斜面や平地が、全く眼に入らないように左右の家並が揃ってきた。
1	30	495	5	それでも所々宅地の隅などに、豌豆の蔓を竹にからませたり、金網で鶏を囲い飼いにしたりするのが閑静に眺められた。
1	30	495	6	市中から帰る駄馬が仕切りなく擦れ違って行った。
1	30	495	7	こんなものに始終気を奪られがちな私は、さっきまで胸の中にあった問題をどこかへ振り落してしまった。
1	30	495	8	先生が突然そこへ後戻りをした時、私は実際それを忘れていた。
1	30	496	1	「私は先刻そんなに昂奮したように見えたんですか」。
1	30	497	1	「そんなにというほどでもありませんが、少し……」。
1	30	498	1	「いや見えても構わない。
1	30	498	2	実際昂奮するんだから。
1	30	498	3	私は財産の事をいうときっと昂奮するんです。
1	30	498	4	君にはどう見えるか知らないが、私はこれで大変執念深い男なんだから。
1	30	498	5	人から受けた屈辱や損害は、十年たっても二十年たっても忘れやしないんだから」。
1	30	499	1	先生の言葉は元よりもなお昂奮していた。
1	30	499	2	しかし私の驚いたのは、決してその調子ではなかった。
1	30	499	3	むしろ先生の言葉が私の耳に訴える意味そのものであった。
1	30	499	4	先生の口からこんな自白を聞くのは、いかな私にも全くの意外に相違なかった。
1	30	499	5	私は先生の性質の特色として、こんな執着力をいまだかつて想像した事さえなかった。
1	30	499	6	私は先生をもっと弱い人と信じていた。
1	30	499	7	そうしてその弱くて高い処に、私の懐かしみの根を置いていた。
1	30	499	8	一時の気分で先生にちょっと盾を突いてみようとした私は、この言葉の前に小さくなった。
1	30	499	9	先生はこういった。
1	30	500	1	「私は他に欺かれたのです。
1	30	500	2	しかも血のつづいた親戚のものから欺かれたのです。
1	30	500	3	私は決してそれを忘れないのです。
1	30	500	4	私の父の前には善人であったらしい彼らは、父の死ぬや否や許しがたい不徳義漢に変ったのです。
1	30	500	5	私は彼らから受けた屈辱と損害を小供の時から今日まで背負わされている。
1	30	500	6	恐らく死ぬまで背負わされ通しでしょう。
1	30	500	7	私は死ぬまでそれを忘れる事ができないんだから。
1	30	500	8	しかし私はまだ復讐をしずにいる。
1	30	500	9	考えると私は個人に対する復讐以上の事を現にやっているんだ。
1	30	500	10	私は彼らを憎むばかりじゃない、彼らが代表している人間というものを、一般に憎む事を覚えたのだ。
1	30	500	11	私はそれで沢山だと思う」。
1	30	501	1	私は慰藉の言葉さえ口へ出せなかった。
1	31	502	1	その日の談話もついにこれぎりで発展せずにしまった。
1	31	502	2	私はむしろ先生の態度に畏縮して、先へ進む気が起らなかったのである。
1	31	503	1	二人は市の外れから電車に乗ったが、車内ではほとんど口を聞かなかった。
1	31	503	2	電車を降りると間もなく別れなければならなかった。
1	31	503	3	別れる時の先生は、また変っていた。
1	31	503	4	常よりは晴やかな調子で、「これから六月までは一番気楽な時ですね。
1	31	503	5	ことによると生涯で一番気楽かも知れない。
1	31	503	6	精出して遊びたまえ」といった。
1	31	503	7	私は笑って帽子を脱った。
1	31	503	8	その時私は先生の顔を見て、先生ははたして心のどこで、一般の人間を憎んでいるのだろうかと疑った。
1	31	503	9	その眼、その口、どこにも厭世的の影は射していなかった。
1	31	504	1	私は思想上の問題について、大いなる利益を先生から受けた事を自白する。
1	31	504	2	しかし同じ問題について、利益を受けようとしても、受けられない事が間々あったといわなければならない。
1	31	504	3	先生の談話は時として不得要領に終った。
1	31	504	4	その日二人の間に起った郊外の談話も、この不得要領の一例として私の胸の裏に残った。
1	31	505	1	無遠慮な私は、ある時ついにそれを先生の前に打ち明けた。
1	31	505	2	先生は笑っていた。
1	31	505	3	私はこういった。
1	31	506	1	「頭が鈍くて要領を得ないのは構いませんが、ちゃんと解ってるくせに、はっきりいってくれないのは困ります」。
1	31	507	1	「私は何にも隠してやしません」。
1	31	508	1	「隠していらっしゃいます」。
1	31	509	1	「あなたは私の思想とか意見とかいうものと、私の過去とを、ごちゃごちゃに考えているんじゃありませんか。
1	31	509	2	私は貧弱な思想家ですけれども、自分の頭で纏め上げた考えをむやみに人に隠しやしません。
1	31	509	3	隠す必要がないんだから。
1	31	509	4	けれども私の過去を悉くあなたの前に物語らなくてはならないとなると、それはまた別問題になります」。
1	31	510	1	「別問題とは思われません。
1	31	510	2	先生の過去が生み出した思想だから、私は重きを置くのです。
1	31	510	3	二つのものを切り離したら、私にはほとんど価値のないものになります。
1	31	510	4	私は魂の吹き込まれていない人形を与えられただけで、満足はできないのです」。
1	31	511	1	先生はあきれたといった風に、私の顔を見た。
1	31	511	2	巻烟草を持っていたその手が少し顫えた。
1	31	512	1	「あなたは大胆だ」。
1	31	513	1	「ただ真面目なんです。
1	31	513	2	真面目に人生から教訓を受けたいのです」。
1	31	514	1	「私の過去を訐いてもですか」。
1	31	515	1	訐くという言葉が、突然恐ろしい響きをもって、私の耳を打った。
1	31	515	2	私は今私の前に坐っているのが、一人の罪人であって、不断から尊敬している先生でないような気がした。
1	31	515	3	先生の顔は蒼かった。
1	31	516	1	「あなたは本当に真面目なんですか」と先生が念を押した。
1	31	516	2	「私は過去の因果で、人を疑りつけている。
1	31	516	3	だから実はあなたも疑っている。
1	31	516	4	しかしどうもあなただけは疑りたくない。
1	31	516	5	あなたは疑るにはあまりに単純すぎるようだ。
1	31	516	6	私は死ぬ前にたった一人で好いから、他を信用して死にたいと思っている。
1	31	516	7	あなたはそのたった一人になれますか。
1	31	516	8	なってくれますか。
1	31	516	9	あなたははらの底から真面目ですか」。
1	31	517	1	「もし私の命が真面目なものなら、私の今いった事も真面目です」。
1	31	518	1	私の声は顫えた。
1	31	519	1	「よろしい」と先生がいった。
1	31	519	2	「話しましょう。
1	31	519	3	私の過去を残らず、あなたに話して上げましょう。
1	31	519	4	その代り……。
1	31	519	5	いやそれは構わない。
1	31	519	6	しかし私の過去はあなたに取ってそれほど有益でないかも知れませんよ。
1	31	519	7	聞かない方が増かも知れませんよ。
1	31	519	8	それから、――今は話せないんだから、そのつもりでいて下さい。
1	31	519	9	適当の時機が来なくっちゃ話さないんだから」。
1	31	520	1	私は下宿へ帰ってからも一種の圧迫を感じた。
1	32	521	1	私の論文は自分が評価していたほどに、教授の眼にはよく見えなかったらしい。
1	32	521	2	それでも私は予定通り及第した。
1	32	521	3	卒業式の日、私は黴臭くなった古い冬服を行李の中から出して着た。
1	32	521	4	式場にならぶと、どれもこれもみな暑そうな顔ばかりであった。
1	32	521	5	私は風の通らない厚羅紗の下に密封された自分の身体を持て余した。
1	32	521	6	しばらく立っているうちに手に持ったハンケチがぐしょぐしょになった。
1	32	522	1	私は式が済むとすぐ帰って裸体になった。
1	32	522	2	下宿の二階の窓をあけて、遠眼鏡のようにぐるぐる巻いた卒業証書の穴から、見えるだけの世の中を見渡した。
1	32	522	3	それからその卒業証書を机の上に放り出した。
1	32	522	4	そうして大の字なりになって、室の真中に寝そべった。
1	32	522	5	私は寝ながら自分の過去を顧みた。
1	32	522	6	また自分の未来を想像した。
1	32	522	7	するとその間に立って一区切りを付けているこの卒業証書なるものが、意味のあるような、また意味のないような変な紙に思われた。
1	32	523	1	私はその晩先生の家へ御馳走に招かれて行った。
1	32	523	2	これはもし卒業したらその日の晩餐はよそで喰わずに、先生の食卓で済ますという前からの約束であった。
1	32	524	1	食卓は約束通り座敷の縁近くに据えられてあった。
1	32	524	2	模様の織り出された厚い糊の硬い卓布が美しくかつ清らかに電燈の光を射返していた。
1	32	524	3	先生のうちで飯を食うと、きっとこの西洋料理店に見るような白いリンネルの上に、箸や茶碗が置かれた。
1	32	524	4	そうしてそれが必ず洗濯したての真白なものに限られていた。
1	32	525	1	「カラやカフスと同じ事さ。
1	32	525	2	汚れたのを用いるくらいなら、一層始めから色の着いたものを使うが好い。
1	32	525	3	白ければ純白でなくっちゃ」。
1	32	526	1	こういわれてみると、なるほど先生は潔癖であった。
1	32	526	2	書斎なども実に整然と片付いていた。
1	32	526	3	無頓着な私には、先生のそういう特色が折々著しく眼に留まった。
1	32	527	1	「先生は癇性ですね」とかつて奥さんに告げた時、奥さんは「でも着物などは、それほど気にしないようですよ」と答えた事があった。
1	32	527	2	それを傍に聞いていた先生は、「本当をいうと、私は精神的に癇性なんです。
1	32	527	3	それで始終苦しいんです。
1	32	527	4	考えると実に馬鹿馬鹿しい性分だ」といって笑った。
1	32	527	5	精神的に癇性という意味は、俗にいう神経質という意味か、または倫理的に潔癖だという意味か、私には解らなかった。
1	32	527	6	奥さんにも能く通じないらしかった。
1	32	528	1	その晩私は先生と向い合せに、例の白い卓布の前に坐った。
1	32	528	2	奥さんは二人を左右に置いて、独り庭の方を正面にして席を占めた。
1	32	529	1	「お目出とう」といって、先生が私のために杯を上げてくれた。
1	32	529	2	私はこの盃に対してそれほど嬉しい気を起さなかった。
1	32	529	3	無論私自身の心がこの言葉に反響するように、飛び立つ嬉しさをもっていなかったのが、一つの源因であった。
1	32	529	4	けれども先生のいい方も決して私の嬉しさを唆る浮々した調子を帯びていなかった。
1	32	529	5	先生は笑って杯を上げた。
1	32	529	6	私はその笑いのうちに、些とも意地の悪いアイロニーを認めなかった。
1	32	529	7	同時に目出たいという真情も汲み取る事ができなかった。
1	32	529	8	先生の笑いは、「世間はこんな場合によくお目出とうといいたがるものですね」と私に物語っていた。
1	32	530	1	奥さんは私に「結構ね。
1	32	530	2	さぞお父さんやお母さんはお喜びでしょう」といってくれた。
1	32	530	3	私は突然病気の父の事を考えた。
1	32	530	4	早くあの卒業証書を持って行って見せてやろうと思った。
1	32	531	1	「先生の卒業証書はどうしました」と私が聞いた。
1	32	532	1	「どうしたかね。
1	32	532	2	――まだどこかにしまってあったかね」と先生が奥さんに聞いた。
1	32	533	1	「ええ、たしかしまってあるはずですが」。
1	32	534	1	卒業証書の在処は二人ともよく知らなかった。
1	33	535	1	飯になった時、奥さんは傍に坐っている下女を次へ立たせて、自分で給仕の役をつとめた。
1	33	535	2	これが表立たない客に対する先生の家の仕来りらしかった。
1	33	535	3	始めの一、二回は私も窮屈を感じたが、度数の重なるにつけ、茶碗を奥さんの前へ出すのが、何でもなくなった。
1	33	536	1	「お茶？　ご飯？　ずいぶんよく食べるのね」。
1	33	537	1	奥さんの方でも思い切って遠慮のない事をいうことがあった。
1	33	537	2	しかしその日は、時候が時候なので、そんなに調戯われるほど食欲が進まなかった。
1	33	538	1	「もうおしまい。
1	33	538	2	あなた近頃大変小食になったのね」。
1	33	539	1	「小食になったんじゃありません。
1	33	539	2	暑いんで食われないんです」。
1	33	540	1	奥さんは下女を呼んで食卓を片付けさせた後へ、改めてアイスクリームと水菓子を運ばせた。
1	33	541	1	「これは宅で拵えたのよ」。
1	33	542	1	用のない奥さんには、手製のアイスクリームを客に振舞うだけの余裕があると見えた。
1	33	542	2	私はそれを二杯更えてもらった。
1	33	543	1	「君もいよいよ卒業したが、これから何をする気ですか」と先生が聞いた。
1	33	543	2	先生は半分縁側の方へ席をずらして、敷居際で背中を障子に靠たせていた。
1	33	544	1	私にはただ卒業したという自覚があるだけで、これから何をしようという目的もなかった。
1	33	544	2	返事にためらっている私を見た時、奥さんは「教師？」と聞いた。
1	33	544	3	それにも答えずにいると、今度は、「じゃお役人？」とまた聞かれた。
1	33	544	4	私も先生も笑い出した。
1	33	545	1	「本当いうと、まだ何をする考えもないんです。
1	33	545	2	実は職業というものについて、全く考えた事がないくらいなんですから。
1	33	545	3	だいちどれが善いか、どれが悪いか、自分がやって見た上でないと解らないんだから、選択に困る訳だと思います」。
1	33	546	1	「それもそうね。
1	33	546	2	けれどもあなたは必竟財産があるからそんな呑気な事をいっていられるのよ。
1	33	546	3	これが困る人でご覧なさい。
1	33	546	4	なかなかあなたのように落ち付いちゃいられないから」。
1	33	547	1	私の友達には卒業しない前から、中学教師の口を探している人があった。
1	33	547	2	私は腹の中で奥さんのいう事実を認めた。
1	33	547	3	しかしこういった。
1	33	548	1	「少し先生にかぶれたんでしょう」。
1	33	549	1	「碌なかぶれ方をして下さらないのね」。
1	33	550	1	先生は苦笑した。
1	33	551	1	「かぶれても構わないから、その代りこの間いった通り、お父さんの生きてるうちに、相当の財産を分けてもらってお置きなさい。
1	33	551	2	それでないと決して油断はならない」。
